step,train_l1_loss_mean,train_l1_loss_std,train_l2_loss_mean,train_l2_loss_std,train_corr_mean,train_corr_std,test_l1_loss_mean,test_l1_loss_std,test_l2_loss_mean,test_l2_loss_std,test_corr_mean,test_corr_std
30999,0.13438132405281067,0.01596425287425518,0.02782246470451355,0.006959583610296249,0.44427549839019775,0.11289115995168686,0.13992147147655487,0.011297675780951977,0.02921057678759098,0.004784184042364359,0.406210720539093,0.1090879738330841
31999,0.13472285866737366,0.01674693450331688,0.027993394061923027,0.007410317659378052,0.4401715099811554,0.11353468149900436,0.13272486627101898,0.015093397349119186,0.02693978138267994,0.006239611189812422,0.41531381011009216,0.11830323189496994
32999,0.1346118450164795,0.016198987141251564,0.027922309935092926,0.007096401881426573,0.44271814823150635,0.11220773309469223,0.13125649094581604,0.016204405575990677,0.026729518547654152,0.006728296633809805,0.42193782329559326,0.1193556860089302
33999,0.13462817668914795,0.016908863559365273,0.02796466276049614,0.007457688916474581,0.4408801198005676,0.11190083622932434,0.13285012543201447,0.018993455916643143,0.02817496843636036,0.008118781261146069,0.4146685302257538,0.11476652324199677
34999,0.1347431242465973,0.016421003267169,0.027985859662294388,0.007179874926805496,0.44227761030197144,0.11293713748455048,0.13190175592899323,0.01565253920853138,0.02678738161921501,0.006462723016738892,0.41830796003341675,0.11533884704113007
35999,0.13415378332138062,0.016378140076994896,0.027741121128201485,0.007239455357193947,0.44442808628082275,0.11272171884775162,0.1316128969192505,0.015695951879024506,0.026741625741124153,0.006504499353468418,0.42140430212020874,0.12029169499874115
36999,0.13402599096298218,0.016304265707731247,0.027701394632458687,0.007095048204064369,0.4440089762210846,0.11327647417783737,0.1311502903699875,0.01654687710106373,0.02666529268026352,0.006852030288428068,0.4243786334991455,0.1198742464184761
37999,0.13419561088085175,0.01652548275887966,0.02778852917253971,0.0073104980401694775,0.44655072689056396,0.11225512623786926,0.13426725566387177,0.013549732975661755,0.02728978917002678,0.005619470961391926,0.4200395941734314,0.12072374671697617
38999,0.1341206431388855,0.01641525700688362,0.027755234390497208,0.0072068567387759686,0.4445666968822479,0.11218573153018951,0.13150453567504883,0.017343251034617424,0.026941902935504913,0.00722477538511157,0.41954657435417175,0.11550380289554596
39999,0.13409076631069183,0.016336046159267426,0.027709627524018288,0.007107654120773077,0.44782310724258423,0.11136172711849213,0.1345260590314865,0.013140668161213398,0.027359740808606148,0.005467214621603489,0.4271550476551056,0.12205349653959274
40999,0.13414126634597778,0.01684899814426899,0.027784759178757668,0.00739626307040453,0.44633764028549194,0.11218199878931046,0.13409018516540527,0.013994654640555382,0.027202250435948372,0.005808435380458832,0.418453186750412,0.12071402370929718
41999,0.13443167507648468,0.016219278797507286,0.02783588320016861,0.007057354785501957,0.44641613960266113,0.11042001098394394,0.13104696571826935,0.016860967501997948,0.026736831292510033,0.007010056171566248,0.4238814413547516,0.11402758955955505
42999,0.13391970098018646,0.0162409245967865,0.027662761509418488,0.0071042985655367374,0.4469095468521118,0.11124566197395325,0.13097193837165833,0.01791379041969776,0.026931574568152428,0.007488367613404989,0.42777931690216064,0.11518993973731995
43999,0.13371695578098297,0.016642166301608086,0.027597161009907722,0.007330459076911211,0.4512576162815094,0.1110343411564827,0.13234025239944458,0.014955893158912659,0.026855917647480965,0.006199733819812536,0.4194469153881073,0.12134351581335068
44999,0.13360947370529175,0.01618749275803566,0.027545837685465813,0.00712197832763195,0.4502411186695099,0.11066138744354248,0.13547617197036743,0.013039838522672653,0.027582408860325813,0.005421409849077463,0.4225206673145294,0.123427614569664
45999,0.1340407133102417,0.016495512798428535,0.027731800451874733,0.00726980110630393,0.45170414447784424,0.1095338985323906,0.1338561773300171,0.013832010328769684,0.02708383835852146,0.005707991309463978,0.42588338255882263,0.11605972796678543
46999,0.13331195712089539,0.01648532785475254,0.027443179860711098,0.007267760578542948,0.4540816843509674,0.10958706587553024,0.13230383396148682,0.014570019207894802,0.026643788442015648,0.0059649101458489895,0.431545227766037,0.11638693511486053
47999,0.13319069147109985,0.0162876658141613,0.02739134430885315,0.0071432022377848625,0.4552319347858429,0.10985046625137329,0.13250720500946045,0.013766630552709103,0.026808716356754303,0.005674965213984251,0.43569064140319824,0.11834155768156052
48999,0.13333450257778168,0.01637055166065693,0.027470748871564865,0.0071932850405573845,0.4574490189552307,0.11032772809267044,0.1299702227115631,0.016518814489245415,0.026311812922358513,0.006802238989621401,0.43735581636428833,0.12074648588895798
49999,0.132831871509552,0.016176732257008553,0.02723715640604496,0.007114125415682793,0.4596399664878845,0.1070234477519989,0.13275645673274994,0.014056005515158176,0.02678724378347397,0.005760200787335634,0.42938119173049927,0.11158884316682816
50999,0.1324576437473297,0.01608666405081749,0.027087971568107605,0.006947898305952549,0.4628331959247589,0.10826465487480164,0.1313789188861847,0.014298411086201668,0.02644186280667782,0.005839529447257519,0.4380017817020416,0.11899550259113312
51999,0.13235121965408325,0.016364431008696556,0.027096685022115707,0.007163176313042641,0.4658134877681732,0.10648772865533829,0.130344957113266,0.014884602278470993,0.026057947427034378,0.006077393889427185,0.44808894395828247,0.11503852903842926
52999,0.13200412690639496,0.015978772193193436,0.026946818456053734,0.006984114181250334,0.4719725251197815,0.10683903098106384,0.13347254693508148,0.012214292772114277,0.026886368170380592,0.004966490436345339,0.45202991366386414,0.1078457236289978
53999,0.1313057243824005,0.016466351225972176,0.02669084444642067,0.007165747694671154,0.4767164885997772,0.10352794080972672,0.128874734044075,0.015400424599647522,0.025775287300348282,0.006263987626880407,0.45550915598869324,0.11197347939014435
54999,0.13138306140899658,0.01643988862633705,0.02674618735909462,0.007201883476227522,0.48064732551574707,0.1036897525191307,0.13799041509628296,0.01114966906607151,0.028237463906407356,0.004656567238271236,0.44376426935195923,0.11493390053510666
55999,0.13029718399047852,0.0158950537443161,0.026305969804525375,0.006859359797090292,0.4858376681804657,0.10193146765232086,0.13128690421581268,0.012588679790496826,0.026127779856324196,0.005074432585388422,0.4636893570423126,0.10691376775503159
56999,0.13104115426540375,0.01635136269032955,0.02657441794872284,0.0069681210443377495,0.48580852150917053,0.10096783190965652,0.12967582046985626,0.01886555925011635,0.026975996792316437,0.007903755642473698,0.4638882577419281,0.10529100149869919
57999,0.13048841059207916,0.015948213636875153,0.02637448161840439,0.006800809875130653,0.4915221333503723,0.10008460283279419,0.12882667779922485,0.014259896241128445,0.025457900017499924,0.005692817736417055,0.4685118794441223,0.10139831155538559
58999,0.12973134219646454,0.01634855940937996,0.026115573942661285,0.007057625334709883,0.4937705099582672,0.10047838091850281,0.12866856157779694,0.015630563721060753,0.02560390904545784,0.0063449926674366,0.4683119058609009,0.10669488459825516
59999,0.12972436845302582,0.01607869192957878,0.026138952001929283,0.0069984556175768375,0.49829331040382385,0.09827419370412827,0.1287301480770111,0.014002008363604546,0.025416119024157524,0.005582215264439583,0.4704851508140564,0.10452726483345032
60999,0.12913577258586884,0.01637645624577999,0.02592034637928009,0.0071076927706599236,0.5000191926956177,0.09724313765764236,0.12765643000602722,0.01739552989602089,0.025838539004325867,0.007139989174902439,0.47743797302246094,0.10572478920221329
61999,0.12930114567279816,0.016033677384257317,0.025965865701436996,0.006929399445652962,0.5017638206481934,0.09794047474861145,0.1265448033809662,0.01460233237594366,0.02504541724920273,0.005864681210368872,0.48345747590065,0.10443639755249023
62999,0.12969757616519928,0.016184626147150993,0.026120100170373917,0.0069902194663882256,0.5036792159080505,0.09682787954807281,0.12792731821537018,0.013143204152584076,0.02516673132777214,0.005240245722234249,0.48133885860443115,0.1094357967376709
63999,0.12824685871601105,0.015783950686454773,0.025586482137441635,0.006770898122340441,0.5076125264167786,0.097600556910038,0.12813912332057953,0.016719700768589973,0.025751911103725433,0.006843303330242634,0.47026607394218445,0.10222912579774857
64999,0.12826132774353027,0.01596660353243351,0.025573257356882095,0.006853633094578981,0.51087886095047,0.09661111235618591,0.12680958211421967,0.015137740410864353,0.024959929287433624,0.006055647972971201,0.48403477668762207,0.1010151207447052
65999,0.1283997893333435,0.01592620275914669,0.025628162547945976,0.006774738896638155,0.5116078853607178,0.09480680525302887,0.12695907056331635,0.014243589714169502,0.024798734113574028,0.005651719868183136,0.490536093711853,0.10389996320009232
66999,0.1283876746892929,0.016368940472602844,0.02560432441532612,0.006923602428287268,0.5143558382987976,0.09445905685424805,0.12815219163894653,0.018352674320340157,0.02632978931069374,0.00750943785533309,0.4814562499523163,0.0960962250828743
67999,0.1276109665632248,0.01585533656179905,0.025342978537082672,0.006762670818716288,0.5162860751152039,0.09487172961235046,0.12816788256168365,0.011205682530999184,0.02508992701768875,0.0044125523418188095,0.49799302220344543,0.09873494505882263
68999,0.12706120312213898,0.01599588803946972,0.02514094114303589,0.006857839412987232,0.5217253565788269,0.09261070191860199,0.12778282165527344,0.01239515095949173,0.02487006038427353,0.0049074264243245125,0.4979833662509918,0.10254514217376709
69999,0.12729330360889435,0.015804901719093323,0.025236746296286583,0.0067194304428994656,0.5252806544303894,0.09391701966524124,0.12734311819076538,0.011812720447778702,0.024786390364170074,0.004689308349043131,0.5035881996154785,0.10608307272195816
70999,0.1265891045331955,0.015668313950300217,0.024974264204502106,0.006578932516276836,0.5292530655860901,0.0920196995139122,0.12418211996555328,0.013902882114052773,0.023999236524105072,0.005439157597720623,0.513191282749176,0.0914376899600029
71999,0.12644824385643005,0.016287803649902344,0.024954648688435555,0.0069151693023741245,0.5302200317382812,0.09171212464570999,0.13852255046367645,0.008296988904476166,0.02850673906505108,0.0034468448720872402,0.5112705230712891,0.10195807367563248
72999,0.12617924809455872,0.016080442816019058,0.02482794225215912,0.006789269857108593,0.5347673296928406,0.0918237566947937,0.12325815856456757,0.014413535594940186,0.02374499849975109,0.005633099004626274,0.5202119946479797,0.09276235848665237
73999,0.12584726512432098,0.015767112374305725,0.02472749352455139,0.006766320671886206,0.5364446043968201,0.09062235802412033,0.124532051384449,0.012180316261947155,0.023868883028626442,0.004728424828499556,0.5211831331253052,0.09651404619216919
74999,0.1251651495695114,0.01575085148215294,0.024454642087221146,0.006638069171458483,0.5403313636779785,0.09129251539707184,0.12453413754701614,0.013539311476051807,0.0239608995616436,0.005335056222975254,0.5172200798988342,0.09949050843715668
75999,0.1253087967634201,0.015950463712215424,0.024529432877898216,0.006665579508990049,0.5453559756278992,0.08849450200796127,0.13078700006008148,0.009103994816541672,0.02586699090898037,0.0036397415678948164,0.5218554139137268,0.09029905498027802
76999,0.1252274215221405,0.016015995293855667,0.02451508305966854,0.006719483993947506,0.5458646416664124,0.08806667476892471,0.12712237238883972,0.01861320622265339,0.02625175192952156,0.007769512012600899,0.5083521008491516,0.09174459427595139
77999,0.1246238574385643,0.015550073236227036,0.024280939251184464,0.00661558797582984,0.5479815602302551,0.08771934360265732,0.12192946672439575,0.013508044183254242,0.023448195308446884,0.0052952272817492485,0.5338642001152039,0.08979323506355286
78999,0.12449295818805695,0.015950186178088188,0.02422204613685608,0.006678013596683741,0.5494441390037537,0.08675073087215424,0.12197484076023102,0.014244415797293186,0.023543260991573334,0.005602661520242691,0.5330251455307007,0.08895089477300644
79999,0.1242249608039856,0.015370132401585579,0.02413512021303177,0.006390823051333427,0.5550010204315186,0.08632876724004745,0.12353505939245224,0.01328624039888382,0.02362234890460968,0.005268962122499943,0.5272183418273926,0.09735028445720673
80999,0.12341611087322235,0.01561820600181818,0.02385561913251877,0.006537482608109713,0.5570570230484009,0.08640071749687195,0.12198357284069061,0.01349620707333088,0.023145468905568123,0.005251196678727865,0.5381969213485718,0.09389537572860718
81999,0.12425000220537186,0.01573115587234497,0.024139154702425003,0.0066010188311338425,0.557321310043335,0.08542505651712418,0.12074670195579529,0.01362321712076664,0.022893888875842094,0.005303782410919666,0.5461747646331787,0.0870467945933342
82999,0.12343361228704453,0.015533587895333767,0.02385774254798889,0.006448212545365095,0.5614264607429504,0.08538153767585754,0.12101621925830841,0.013897338882088661,0.023144347593188286,0.005406149197369814,0.5418182611465454,0.08824504166841507
83999,0.12337081879377365,0.016471192240715027,0.02387365885078907,0.00706172501668334,0.562940776348114,0.08442506194114685,0.12470486760139465,0.010492187924683094,0.02365061827003956,0.0040808143094182014,0.5459743738174438,0.08645910769701004
84999,0.12340321391820908,0.016001950949430466,0.023871516808867455,0.006689632311463356,0.5649455785751343,0.08487914502620697,0.12116844952106476,0.01469429675489664,0.02323695831000805,0.0058130621910095215,0.5434355735778809,0.07862840592861176
85999,0.1222999319434166,0.014981252141296864,0.023436469957232475,0.006137516349554062,0.5687838792800903,0.08272584527730942,0.12176857143640518,0.015249454416334629,0.023341163992881775,0.005947037599980831,0.5385647416114807,0.08825968205928802
86999,0.12232375890016556,0.01516273058950901,0.02345510572195053,0.00624420028179884,0.5694652199745178,0.08400095999240875,0.1218942254781723,0.01637982204556465,0.023563453927636147,0.006477543618530035,0.5417817831039429,0.0809459239244461
87999,0.12303982675075531,0.01569257490336895,0.023729989305138588,0.006481938064098358,0.5663038492202759,0.0837160050868988,0.11996947228908539,0.013966822065412998,0.022861773148179054,0.005423935130238533,0.5529507994651794,0.0810403972864151
88999,0.12226158380508423,0.01555052399635315,0.02345859818160534,0.006522078532725573,0.5728012919425964,0.08396420627832413,0.1198980063199997,0.012598922476172447,0.02242843434214592,0.004812224302440882,0.5590584874153137,0.07919909805059433
89999,0.12190867960453033,0.01570863090455532,0.023330753669142723,0.006606474053114653,0.5742953419685364,0.08215204626321793,0.12506140768527985,0.009213033132255077,0.023743202909827232,0.0036186454817652702,0.5577600002288818,0.08554425835609436
90999,0.12171909213066101,0.015318076126277447,0.02326285094022751,0.006280706264078617,0.5777862071990967,0.08191025257110596,0.12094135582447052,0.014395058155059814,0.02288331463932991,0.005603260826319456,0.5500709414482117,0.07635819166898727
91999,0.12173856794834137,0.015827780589461327,0.023261921480298042,0.006553251296281815,0.5776456594467163,0.08263889700174332,0.12184231728315353,0.017703907564282417,0.024159718304872513,0.007147498894482851,0.564602255821228,0.07812478393316269
92999,0.12092960625886917,0.015200483612716198,0.02296396903693676,0.006201088894158602,0.5828447341918945,0.0827549621462822,0.1201993077993393,0.015987254679203033,0.023232681676745415,0.006307338830083609,0.5573207139968872,0.07978146523237228
93999,0.12049195915460587,0.015064411796629429,0.022832533344626427,0.006137806922197342,0.586609959602356,0.08045950531959534,0.11833326518535614,0.013194686733186245,0.02196822129189968,0.005072769243270159,0.5716937184333801,0.07677625119686127
94999,0.1209031492471695,0.01518212165683508,0.023002373054623604,0.006325931753963232,0.5863624215126038,0.08065666258335114,0.11974096298217773,0.012849483639001846,0.02223880961537361,0.004934471100568771,0.5671964883804321,0.07680212706327438
95999,0.12058288604021072,0.015799660235643387,0.0229082852602005,0.006530423648655415,0.5870474576950073,0.08054579049348831,0.11888937652111053,0.01199386641383171,0.022454489022493362,0.0046071261167526245,0.5737038850784302,0.07950067520141602
96999,0.12034997344017029,0.015276114456355572,0.02281152456998825,0.0062649245373904705,0.5923315286636353,0.08015605062246323,0.11889700591564178,0.011270194314420223,0.021894054487347603,0.004336089361459017,0.5783478021621704,0.07881425321102142
97999,0.11967155337333679,0.015476702712476254,0.02255467139184475,0.006250973790884018,0.5931209921836853,0.07933472841978073,0.11945340037345886,0.013285253196954727,0.02213115431368351,0.0050164335407316685,0.566501796245575,0.08034541457891464
98999,0.11941303312778473,0.015344138257205486,0.022457556799054146,0.006178755778819323,0.5969061255455017,0.07931345701217651,0.12058806419372559,0.011815146543085575,0.02247210219502449,0.004581010900437832,0.5632008910179138,0.07983238250017166
99999,0.12037257105112076,0.015673179179430008,0.022821178659796715,0.006340252235531807,0.5941034555435181,0.0794668197631836,0.11893010884523392,0.01019900944083929,0.021917132660746574,0.0038704180624336004,0.5851186513900757,0.07295884937047958
100999,0.1203589215874672,0.0154141616076231,0.02280457876622677,0.006218941882252693,0.595860481262207,0.0803714320063591,0.11981330066919327,0.00957375019788742,0.02218412421643734,0.0036575435660779476,0.5864161252975464,0.0767115131020546
101999,0.11893249303102493,0.015027765184640884,0.02229691669344902,0.006084808614104986,0.6006883382797241,0.0774405300617218,0.1182473674416542,0.011560197919607162,0.02162984199821949,0.004399145487695932,0.5855814814567566,0.06993553787469864
102999,0.1189526617527008,0.015278789214789867,0.022303814068436623,0.006229255348443985,0.6010909676551819,0.07751059532165527,0.11679662764072418,0.013483687303960323,0.021512804552912712,0.005181671120226383,0.5845308303833008,0.07527540624141693
103999,0.11833709478378296,0.015038339421153069,0.022107940167188644,0.006061496213078499,0.6045949459075928,0.07875458151102066,0.12541493773460388,0.007557734381407499,0.02399841696023941,0.0029566672164946795,0.5896310210227966,0.07897509634494781
104999,0.11918887495994568,0.015457197092473507,0.022393474355340004,0.006269700825214386,0.6031467318534851,0.07784993946552277,0.11807278543710709,0.012676340527832508,0.02168363891541958,0.00496917637065053,0.584089457988739,0.08002851903438568
105999,0.11859463155269623,0.01472578477114439,0.02218148484826088,0.00597703130915761,0.6037942171096802,0.0793212354183197,0.11988376826047897,0.009364763274788857,0.02196832001209259,0.003588868072256446,0.5969145894050598,0.07372481375932693
106999,0.11878032982349396,0.015030640177428722,0.0222672987729311,0.00609614048153162,0.6021303534507751,0.07833836227655411,0.11797251552343369,0.010870800353586674,0.021493814885616302,0.0041100624948740005,0.5907911062240601,0.07132332026958466
107999,0.11830656230449677,0.015373057685792446,0.022104846313595772,0.0062726219184696674,0.6067196130752563,0.0786663070321083,0.12116194516420364,0.009007483720779419,0.02236734889447689,0.003466264810413122,0.5934364199638367,0.07976412773132324
108999,0.11843889206647873,0.015152988024055958,0.02212633192539215,0.0060185277834534645,0.6088728308677673,0.07618476450443268,0.11865640431642532,0.013627782464027405,0.022002579644322395,0.0051848446018993855,0.5715752840042114,0.0695713460445404
109999,0.11776258796453476,0.014808391220867634,0.0218934528529644,0.005984306335449219,0.6107679605484009,0.07693233340978622,0.11518903076648712,0.013551338575780392,0.021168753504753113,0.005147480871528387,0.5975515246391296,0.07630966603755951
110999,0.11803791671991348,0.014956475235521793,0.02199609763920307,0.005995980463922024,0.6098781824111938,0.07781755179166794,0.11583712697029114,0.014465470798313618,0.02134088985621929,0.0054653543047606945,0.5920993089675903,0.07019737362861633
111999,0.11753033101558685,0.014850982464849949,0.02181321382522583,0.005956751760095358,0.6106999516487122,0.07542439550161362,0.11526980996131897,0.014770161360502243,0.021312957629561424,0.005666462704539299,0.5971575975418091,0.07342512160539627
112999,0.11715658754110336,0.014978745020925999,0.021689893677830696,0.005988620221614838,0.6152017712593079,0.07480789721012115,0.1152675449848175,0.014565211720764637,0.02130509354174137,0.005672998260706663,0.5991304516792297,0.07889438420534134
113999,0.11767735332250595,0.015021673403680325,0.021884698420763016,0.00605216296389699,0.6117973923683167,0.07757090032100677,0.11706887930631638,0.010013936087489128,0.021431639790534973,0.003818077966570854,0.599730372428894,0.07783466577529907
114999,0.11710096895694733,0.014716790989041328,0.02166455052793026,0.005903580691665411,0.6149857044219971,0.07584714144468307,0.11599134653806686,0.012544441036880016,0.02103189006447792,0.004734231159090996,0.5975698232650757,0.07578598707914352
115999,0.1178983822464943,0.015079661272466183,0.021943019703030586,0.006116130854934454,0.6123877167701721,0.07689239829778671,0.1185784712433815,0.011006304062902927,0.021606434136629105,0.004191361367702484,0.592002809047699,0.07387148588895798
116999,0.11740890145301819,0.01491647306829691,0.021776936948299408,0.005937682464718819,0.6146578192710876,0.07560907304286957,0.11598004400730133,0.012386373244225979,0.021178672090172768,0.004618027713149786,0.5940307378768921,0.07621501386165619
117999,0.11723843216896057,0.015031566843390465,0.02174271084368229,0.006148823536932468,0.6146102547645569,0.07713130116462708,0.11537422239780426,0.015240684151649475,0.021561162546277046,0.005863276310265064,0.6018732190132141,0.06924599409103394
118999,0.11681384593248367,0.014820845797657967,0.02157014049589634,0.005935135297477245,0.618253231048584,0.0755208283662796,0.11847984045743942,0.009022953920066357,0.021882932633161545,0.0034018312580883503,0.6006516218185425,0.07659608125686646
119999,0.11660554260015488,0.014702925458550453,0.021505363285541534,0.005868829786777496,0.6175242066383362,0.07541007548570633,0.11594697833061218,0.012077207677066326,0.021442867815494537,0.004549272824078798,0.5998423099517822,0.07090659439563751
120999,0.11685735732316971,0.014371192082762718,0.021574217826128006,0.0057109929621219635,0.6158965826034546,0.07650693506002426,0.11570720374584198,0.01335270144045353,0.02101191133260727,0.004979521036148071,0.5939726233482361,0.0765124037861824
121999,0.11716363579034805,0.016068581491708755,0.021717295050621033,0.006519152782857418,0.618423581123352,0.07627058774232864,0.11516544222831726,0.011552895419299603,0.020968344062566757,0.004338772501796484,0.6051061153411865,0.0791010782122612
122999,0.11628863215446472,0.015017042867839336,0.021422430872917175,0.006040861830115318,0.6207656264305115,0.07502157986164093,0.11475713551044464,0.01395345013588667,0.021024007350206375,0.0053555928170681,0.5999725461006165,0.07446571439504623
